50000.000000000000 54359.416499097220 101,103,106,110,241
54359.416499097220 54519.792531874990 81,82,83,85,89,90,91,92,93,94,96,101,103,106,110,159,160,205,207,218,228,241
54519.792531874991 60000.000000000000 81,84,85,86,89,90,91,92,93,94,96,101,103,106,110,136,159,160,241
